file_path,true_label_idx,pred_label_idx,confidence,true_label_name,pred_label_name
data/train/200/inat_obs211840882_photo374434751.jpg,111,172,0.8933283686637878,200,74
data/train/202/inat_obs267355121_photo480449948.jpeg,112,66,0.8931941390037537,202,160
data/train/167/inat_obs108580455_photo182842224.jpg,73,74,0.8925231099128723,167,168
data/train/76/a1381cbca7252eefd9c1b8fc838d314edb8dbaa7.jpg,174,35,0.8922566771507263,76,131
data/train/145/inat_obs197471087_photo347810144.jpeg,49,174,0.8920170068740845,145,76
data/train/90/inat_obs189292978_photo331554995.jpg,189,47,0.8917069435119629,90,143
data/train/104/inat_obs317392067_photo573517447.jpg,6,52,0.890975296497345,104,148
data/train/62/inat_obs152694328_photo263627241.jpg,159,160,0.890855610370636,62,63
data/train/5/inat_obs69074628_photo112001754.jpeg,145,93,0.8900641202926636,5,185
data/train/194/inat_obs243073115_photo433393973.jpeg,103,177,0.8892590403556824,194,79
data/train/83/inat_obs123237730_photo208749643.jpg,181,98,0.8879137635231018,83,19
data/train/172/inat_obs174672976_photo303481802.jpeg,79,150,0.887355387210846,172,54
data/train/84/63fef8867d9f19be4a4d4f345a23376483b89b87.jpg,182,189,0.88727205991745,84,90
data/train/120/inat_obs115070856_photo194248501.jpg,24,7,0.887208878993988,120,105
data/train/109/inat_obs38119104_photo60538103.jpg,11,146,0.8870185613632202,109,50
data/train/120/inat_obs34100591_photo53626261.jpeg,24,132,0.8859239816665649,120,38
data/train/78/inat_obs249724010_photo446463062.jpg,176,175,0.8858478665351868,78,77
data/train/130/inat_obs12593235_photo18203017.jpg,34,113,0.8856120705604553,130,203
data/train/97/inat_obs264142795_photo474625361.jpeg,195,98,0.8832947611808777,97,19
data/train/69/inat_obs14596476_photo21756102.jpg,166,139,0.8831980228424072,69,44
data/train/115/inat_obs11111777_photo15704980.jpeg,18,41,0.8829017281532288,115,137
data/train/90/inat_obs189292978_photo331555013.jpg,189,47,0.8827859163284302,90,143
data/train/78/inat_obs309048836_photo557638234.jpg,176,175,0.8821380734443665,78,77
data/train/145/inat_obs286427018_photo514923700.jpg,49,146,0.8819320797920227,145,50
data/train/16/inat_obs250994097_photo449012745.jpeg,65,76,0.8818579912185669,16,17
data/train/45/inat_obs116917299_photo197398186.jpg,140,72,0.8816368579864502,45,166
data/train/3/inat_obs21131605_photo32662819.jpg,123,165,0.8815670013427734,3,68
data/train/21/inat_obs122008883_photo206528245.jpg,114,142,0.8814646005630493,21,47
data/train/12/3b71cf3431c89ecbaffbfce3caa148b8deddddcd.jpg,23,100,0.8800593614578247,12,191
data/train/27/inat_obs112621963_photo190237088.jpg,120,119,0.8797018527984619,27,26
data/train/61/inat_obs147638151_photo254079104.jpeg,158,141,0.8792269825935364,61,46
data/train/147/inat_obs93983533_photo155843913.jpg,51,108,0.8789311051368713,147,199
data/train/28/inat_obs132736742_photo226024039.jpeg,121,134,0.8785099983215332,28,4
data/train/21/inat_obs130697727_photo222305726.jpg,114,136,0.8782030940055847,21,41
data/train/127/inat_obs174613892_photo303371568.jpeg,31,83,0.8780736327171326,127,176
data/train/45/inat_obs21694239_photo33592303.jpeg,140,72,0.8777787089347839,45,166
data/train/83/inat_obs123237730_photo208749613.jpg,181,98,0.8774780631065369,83,19
data/train/39/inat_obs283310825_photo509060183.jpg,133,4,0.8765814900398254,39,102
data/train/170/inat_obs308988376_photo557523115.jpg,77,75,0.876512348651886,170,169
data/train/4/inat_obs91558654_photo151468642.jpeg,134,121,0.8761757016181946,4,28
data/train/21/inat_obs80025778_photo131121240.jpeg,114,142,0.8759119510650635,21,47
data/train/154/inat_obs55546168_photo88455469.jpeg,59,3,0.8757315278053284,154,101
data/train/84/inat_obs214611040_photo379352060.jpeg,182,189,0.8755430579185486,84,90
data/train/32/inat_obs3787417_photo4420389.jpeg,126,44,0.8745940923690796,32,14
data/train/41/inat_obs83763678_photo137600616.jpg,136,121,0.8745701313018799,41,28
data/train/37/inat_obs70196830_photo114065010.jpeg,131,132,0.8739395141601562,37,38
data/train/29/inat_obs149389570_photo257414923.jpeg,122,124,0.8737171292304993,29,30
data/train/78/inat_obs310242723_photo569914021.jpg,176,175,0.873443603515625,78,77
data/train/63/inat_obs302224277_photo544656379.jpg,160,159,0.8730219602584839,63,62
data/train/164/inat_obs34098671_photo53622664.jpeg,70,69,0.8729056715965271,164,163
data/train/16/inat_obs251631809_photo450281678.jpeg,65,76,0.8724208474159241,16,17
data/train/53/inat_obs256539220_photo459986290.jpeg,149,24,0.8723428845405579,53,120
data/train/68/inat_obs50758536_photo80621107.jpg,165,44,0.8723128437995911,68,14
data/train/41/inat_obs70420249_photo114477330.jpeg,136,79,0.8720275163650513,41,172
data/train/12/7be22588847257e102e3f49bd64e89f081ef7ab2.jpg,23,100,0.8720152378082275,12,191
data/train/99/inat_obs140645982_photo240782318.jpeg,197,128,0.8716040849685669,99,34
data/train/17/inat_obs226480265_photo401672785.jpeg,76,65,0.8716027140617371,17,16
data/train/60/inat_obs54272870_photo86350842.jpg,157,135,0.8713661432266235,60,40
data/train/183/inat_obs282587302_photo507715186.jpg,91,5,0.871128261089325,183,103
data/train/130/inat_obs120812595_photo204351229.jpeg,34,7,0.8710770606994629,130,105
data/train/4/inat_obs246744764_photo440556294.jpeg,134,75,0.8710419535636902,4,169
data/train/109/inat_obs184331562_photo321744153.jpeg,11,113,0.8708212375640869,109,203
data/train/183/inat_obs102369008_photo171101892.jpeg,91,5,0.8693596124649048,183,103
data/train/198/inat_obs105136730_photo176334976.jpeg,107,8,0.8689935207366943,198,106
data/train/192/inat_obs270194717_photo485894402.jpg,101,102,0.8685086369514465,192,193
data/train/45/inat_obs274111922_photo492831199.jpg,140,179,0.8680149912834167,45,80
data/train/166/inat_obs274111922_photo492831199.jpg,72,179,0.8680149912834167,166,80
data/train/47/inat_obs138713199_photo237158380.jpeg,142,121,0.8675963878631592,47,28
data/train/102/inat_obs127931832_photo217244565.png,4,44,0.8668263554573059,102,14
data/train/162/inat_obs283306139_photo509051414.jpg,68,180,0.8661645650863647,162,81
data/train/15/inat_obs65139708_photo104804323.jpeg,54,154,0.8658090233802795,15,58
data/train/6/inat_obs232560650_photo413184288.jpeg,156,112,0.8657971620559692,6,202
data/train/84/ce0ef5260637a192137276e5a5dda1632316f0d8.jpg,182,189,0.8651301264762878,84,90
data/train/103/inat_obs66009142_photo106321609.jpg,5,91,0.8650369048118591,103,183
data/train/166/inat_obs56827508_photo90589381.jpeg,72,140,0.8648813366889954,166,45
data/train/103/inat_obs101558485_photo169616705.jpg,5,91,0.8647083044052124,103,183
data/train/128/inat_obs59138807_photo94466650.jpeg,32,33,0.8644933104515076,128,129
data/train/194/inat_obs138485248_photo236711833.jpg,103,196,0.8633874654769897,194,98
data/train/97/inat_obs106914427_photo179698587.jpg,195,149,0.8625174760818481,97,53
data/train/169/inat_obs314397605_photo567826380.jpg,75,77,0.8622021675109863,169,170
data/train/132/inat_obs244246473_photo435664901.jpg,36,100,0.8620333075523376,132,191
data/train/60/inat_obs23748311_photo36749992.jpg,157,135,0.8617460131645203,60,40
data/train/192/inat_obs132987606_photo226455598.jpg,101,102,0.8616551756858826,192,193
data/train/27/inat_obs34132115_photo53679237.jpg,120,119,0.8612000942230225,27,26
data/train/146/inat_obs32617589_photo51172802.jpg,50,191,0.8604333996772766,146,93
data/train/162/inat_obs305952794_photo551694398.jpg,68,180,0.8604055047035217,162,81
data/train/60/inat_obs91419594_photo151260461.jpeg,157,135,0.8600279688835144,60,40
data/train/26/inat_obs75132498_photo122877760.jpg,119,120,0.8599168062210083,26,27
data/train/90/inat_obs189292978_photo331554982.jpg,189,47,0.8597291111946106,90,143
data/train/186/inat_obs205365597_photo363080472.jpeg,94,95,0.8592836260795593,186,187
data/train/198/inat_obs37977359_photo60289792.jpeg,107,8,0.8592346906661987,198,106
data/train/26/inat_obs76142234_photo124570201.jpeg,119,120,0.859218955039978,26,27
data/train/171/inat_obs307719344_photo555150044.jpg,78,22,0.85909104347229,171,119
data/train/137/inat_obs33519154_photo52650602.jpeg,41,114,0.8587656021118164,137,21
data/train/103/inat_obs101558485_photo169616887.jpg,5,91,0.8587535619735718,103,183
data/train/115/inat_obs7554116_photo9860425.jpg,18,41,0.8587368726730347,115,137
data/train/50/inat_obs70408620_photo114455633.jpeg,146,137,0.8576606512069702,50,42
data/train/176/inat_obs38511454_photo61216978.jpg,83,49,0.8575875759124756,176,145
data/train/79/inat_obs97255717_photo161710581.jpeg,177,76,0.8575364947319031,79,17
data/train/166/inat_obs21201032_photo32771362.jpg,72,140,0.857271134853363,166,45
data/train/63/inat_obs68099791_photo110185580.jpeg,160,159,0.8571480512619019,63,62
data/train/164/inat_obs285617718_photo513394522.jpg,70,69,0.8571317791938782,164,163
data/train/120/inat_obs219212523_photo387984537.jpeg,24,75,0.8569056987762451,120,169
data/train/151/inat_obs5256341_photo6504431.jpeg,56,55,0.8562390208244324,151,150
data/train/167/inat_obs167405481_photo289996106.jpg,73,74,0.8560261726379395,167,168
data/train/26/inat_obs242129874_photo431626528.jpeg,119,120,0.8546222448348999,26,27
data/train/81/inat_obs183975763_photo321054385.jpg,180,68,0.8543311357498169,81,162
data/train/118/inat_obs45149998_photo71585506.jpeg,21,146,0.8539385199546814,118,50
data/train/26/inat_obs195835894_photo344630345.jpg,119,120,0.8530345559120178,26,27
data/train/20/inat_obs271246610_photo487894137.jpeg,110,141,0.8526440262794495,20,46
data/train/152/inat_obs67285615_photo108671686.jpeg,57,139,0.8524655699729919,152,44
data/train/62/inat_obs70957611_photo115445888.jpg,159,165,0.8522686958312988,62,68
data/train/34/inat_obs41996876_photo66652731.jpeg,128,35,0.8521166443824768,34,131
data/train/20/inat_obs110237963_photo185929709.jpeg,110,141,0.8518543839454651,20,46
data/train/4/inat_obs246744764_photo440556297.jpeg,134,75,0.8518499732017517,4,169
data/train/170/inat_obs242068327_photo431500704.jpeg,77,75,0.8516720533370972,170,169
data/train/46/inat_obs158227672_photo273481543.jpeg,141,110,0.8513067364692688,46,20
data/train/115/inat_obs249296791_photo445615831.jpeg,18,192,0.8510496020317078,115,94
data/train/172/inat_obs296787212_photo534435897.jpg,79,136,0.8508598208427429,172,41
data/train/45/inat_obs256421440_photo459736334.jpg,140,72,0.8508537411689758,45,166
data/train/45/inat_obs256421440_photo459736331.jpg,140,72,0.8508537411689758,45,166
data/train/145/0bf6c0ccd857304a7d975301f65f97ecf2745686.jpg,49,76,0.8507737517356873,145,17
data/train/34/inat_obs115754645_photo195367317.jpeg,128,197,0.8507482409477234,34,99
data/train/199/inat_obs150302112_photo259141051.jpeg,108,197,0.8500773310661316,199,99
data/train/192/inat_obs63250486_photo101480484.jpeg,101,102,0.8498847484588623,192,193
data/train/145/inat_obs62395263_photo99963445.jpeg,49,196,0.8496401906013489,145,98
data/train/54/inat_obs181179283_photo315728784.jpg,150,79,0.8496241569519043,54,172
data/train/62/inat_obs323621185_photo585603448.jpg,159,160,0.8495869040489197,62,63
data/train/63/inat_obs76898733_photo125765744.jpg,160,159,0.8494089245796204,63,62
data/train/25/inat_obs226678632_photo402043967.jpeg,118,136,0.8493034243583679,25,41
data/train/46/inat_obs31930089_photo50022038.jpg,141,110,0.8492688536643982,46,20
data/train/45/inat_obs284446833_photo511198823.jpg,140,72,0.849059522151947,45,166
data/train/106/inat_obs37977359_photo61235799.jpeg,8,107,0.8489953279495239,106,198
data/train/102/inat_obs100755505_photo168192933.jpg,4,44,0.8489742279052734,102,14
data/train/50/inat_obs95529441_photo158604528.jpg,146,93,0.8475556969642639,50,185
data/train/88/inat_obs164043155_photo283791672.jpg,186,189,0.8473520874977112,88,90
data/train/81/inat_obs242040580_photo431460552.jpeg,180,109,0.8471946716308594,81,2
data/train/162/inat_obs236668909_photo421078195.jpeg,68,180,0.8470258712768555,162,81
data/train/62/inat_obs116392116_photo196469910.png,159,160,0.8470197916030884,62,63
data/train/26/inat_obs304946853_photo549786448.jpg,119,120,0.8462488651275635,26,27
data/train/126/inat_obs117659633_photo198729589.jpg,30,163,0.8457977175712585,126,66
data/train/26/inat_obs124230599_photo210546017.jpeg,119,178,0.8453521132469177,26,8
data/train/26/inat_obs214695606_photo379506011.jpg,119,120,0.8450905680656433,26,27
data/train/77/inat_obs129087090_photo219329336.jpeg,175,176,0.8450359106063843,77,78
data/train/162/inat_obs263065495_photo472512736.jpeg,68,180,0.8450319766998291,162,81
data/train/63/inat_obs167623377_photo290397444.jpg,160,159,0.8440235257148743,63,62
data/train/90/inat_obs189292978_photo331555021.jpg,189,47,0.8438616991043091,90,143
data/train/192/inat_obs43171644_photo68529592.jpg,101,102,0.8433711528778076,192,193
data/train/118/1d9ccbd5a5fad6651c45c49d7fd5ed9a32f33af2.jpg,21,194,0.8433360457420349,118,96
data/train/63/inat_obs34211281_photo53814231.jpg,160,159,0.8428156971931458,63,62
data/train/84/inat_obs154857562_photo267615900.jpeg,182,183,0.8424685597419739,84,85
data/train/46/inat_obs45771498_photo72592782.jpg,141,110,0.8423064947128296,46,20
data/train/40/inat_obs205318355_photo363027000.jpg,135,157,0.8422960042953491,40,60
data/train/77/inat_obs86927176_photo143330518.jpeg,175,176,0.8421879410743713,77,78
data/train/46/inat_obs229333607_photo407065347.jpeg,141,110,0.8417410850524902,46,20
data/train/37/inat_obs78621941_photo128685260.jpeg,131,132,0.841681182384491,37,38
data/train/193/inat_obs20539596_photo31914331.jpeg,102,101,0.841590404510498,193,192
data/train/118/inat_obs226168061_photo401078006.jpeg,21,146,0.8414894342422485,118,50
data/train/29/inat_obs161065840_photo278375443.jpg,122,124,0.8411278128623962,29,30
data/train/112/inat_obs159943545_photo276354446.jpg,15,126,0.8408860564231873,112,32
data/train/46/inat_obs237002936_photo421727523.jpeg,141,110,0.8408516049385071,46,20
data/train/46/inat_obs16892117_photo25518786.jpg,141,110,0.8406485319137573,46,20
data/train/90/inat_obs189292978_photo331554980.jpg,189,47,0.8404142260551453,90,143
data/train/182/inat_obs246089831_photo439257735.jpeg,90,70,0.8402480483055115,182,164
data/train/81/inat_obs226088882_photo400927305.jpeg,180,98,0.8401520252227783,81,19
data/train/55/inat_obs204910181_photo362247066.jpeg,151,24,0.839882493019104,55,120
data/train/68/inat_obs68223321_photo110411798.jpg,165,44,0.8394557237625122,68,14
data/train/120/inat_obs34100591_photo53626275.jpeg,24,132,0.8392857313156128,120,38
data/train/37/inat_obs214142226_photo378482936.jpeg,131,132,0.8392244577407837,37,38
data/train/146/inat_obs68415032_photo110773739.jpeg,50,191,0.8387914896011353,146,93
data/train/105/inat_obs181199236_photo315763870.jpeg,7,34,0.838776171207428,105,130
data/train/17/inat_obs2521171_photo2828719.jpg,76,65,0.8387261629104614,17,16
data/train/130/inat_obs235890080_photo419580820.jpg,34,113,0.8384891748428345,130,203
data/train/41/inat_obs146691437_photo252259768.jpg,136,165,0.838377058506012,41,68
data/train/90/inat_obs189292978_photo331555008.jpg,189,47,0.838367760181427,90,143
data/train/199/inat_obs103506511_photo173250897.jpg,108,150,0.8382660746574402,199,54
data/train/169/inat_obs152200931_photo262703521.jpg,75,134,0.8381873369216919,169,4
data/train/84/inat_obs65560796_photo105543052.jpg,182,190,0.8381127715110779,84,91
data/train/119/inat_obs70630490_photo114858213.jpeg,22,78,0.8377008438110352,119,171
data/train/40/inat_obs274043453_photo492735539.jpeg,135,157,0.8371933698654175,40,60
data/train/45/inat_obs86107607_photo141795647.jpg,140,72,0.836979866027832,45,166
data/train/26/inat_obs257401201_photo461737456.jpeg,119,120,0.8367744088172913,26,27
data/train/16/inat_obs167174278_photo289570596.jpg,65,76,0.8361408114433289,16,17
data/train/62/inat_obs5653086_photo6997938.jpg,159,160,0.8360528349876404,62,63
data/train/63/inat_obs203336845_photo359245747.jpg,160,159,0.835999071598053,63,62
data/train/17/inat_obs288440538_photo518723923.jpg,76,65,0.8353491425514221,17,16
data/train/97/inat_obs164868952_photo290056623.jpg,195,149,0.8352924585342407,97,53
data/train/134/inat_obs306948262_photo553592110.jpg,38,93,0.835070013999939,134,185
data/train/130/inat_obs64255953_photo103274030.jpeg,34,113,0.8350175619125366,130,203
data/train/45/inat_obs175191653_photo304199151.jpeg,140,72,0.8346810340881348,45,166
data/train/97/inat_obs256539220_photo459984968.jpeg,195,24,0.8345999717712402,97,120
data/train/2/inat_obs161195296_photo278611223.jpeg,109,126,0.8345240950584412,2,32
data/train/39/inat_obs106644310_photo179186693.jpeg,133,23,0.8337584733963013,39,12
data/train/163/inat_obs164112939_photo283912604.jpg,69,70,0.8337005972862244,163,164
data/train/186/inat_obs70306514_photo114267718.jpg,94,95,0.8336111903190613,186,187
data/train/109/inat_obs38119104_photo60538097.jpg,11,146,0.8324357867240906,109,50
data/train/186/inat_obs185419922_photo323830443.jpeg,94,95,0.8323312401771545,186,187
data/train/4/inat_obs92723447_photo153570438.jpeg,134,93,0.8322567343711853,4,185
data/train/35/inat_obs298036609_photo536804335.jpg,129,130,0.8321101665496826,35,36
data/train/63/inat_obs29768754_photo46476899.jpeg,160,159,0.832002580165863,63,62
data/train/78/inat_obs292132967_photo525674931.jpg,176,175,0.8318355083465576,78,77
data/train/46/inat_obs141661940_photo242741758.jpeg,141,110,0.8315895199775696,46,20
data/train/25/inat_obs302040528_photo544320311.jpg,118,117,0.83139967918396,25,24
data/train/93/inat_obs121032670_photo204770234.jpeg,191,146,0.8306509852409363,93,50
data/train/62/inat_obs291040442_photo523610619.jpg,159,160,0.8305032849311829,62,63
data/train/169/inat_obs210672687_photo372604335.jpeg,75,121,0.8302024602890015,169,28
data/train/166/inat_obs324649694_photo587647715.jpg,72,115,0.8299821615219116,166,22
data/train/60/inat_obs131292401_photo223405653.jpeg,157,135,0.8296063542366028,60,40
data/train/170/inat_obs302071905_photo544376997.jpg,77,115,0.8289220929145813,170,22
data/train/46/inat_obs139780984_photo239131058.jpg,141,110,0.8288080096244812,46,20
data/train/120/inat_obs219212523_photo387984512.jpeg,24,75,0.8274868130683899,120,169
data/train/160/inat_obs163719449_photo283192118.jpeg,66,4,0.8274429440498352,160,102
data/train/17/inat_obs78037853_photo127668608.jpeg,76,65,0.8273695707321167,17,16
data/train/169/inat_obs308286836_photo556175625.jpg,75,77,0.8269118666648865,169,170
data/train/62/inat_obs323621185_photo585603447.jpg,159,160,0.8268821835517883,62,63
data/train/147/inat_obs180853115_photo315103965.jpeg,51,47,0.8267725706100464,147,143
data/train/164/inat_obs269187995_photo483967548.jpeg,70,69,0.8267019391059875,164,163
data/train/101/816edf05cfb5dd4af810d29481e4d50d18777dac.jpg,3,179,0.8266064524650574,101,80
data/train/21/inat_obs235950315_photo287485462.jpeg,114,42,0.8265204429626465,21,138
data/train/45/inat_obs16226017_photo24350827.jpg,140,72,0.8264628648757935,45,166
data/train/37/inat_obs166643943_photo288590543.jpeg,131,132,0.8261730670928955,37,38
data/train/69/inat_obs107941992_photo181641949.jpg,166,144,0.8259492516517639,69,49
data/train/183/inat_obs61226457_photo589704122.jpg,91,5,0.8253551721572876,183,103
data/train/17/inat_obs14231023_photo21116441.jpg,76,65,0.8247948884963989,17,16
